"","BILLING.DOC","DESCRIPTION","SERVICE.DATE","avg_division"
"11520",7816370911,"EPARCEL WINE STD",12022024,0.0879385299458516
"11521",7816370914,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11522",7816370914,"EPARCEL WINE STD",12022024,0.0884727977518621
"11523",7816371102,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11524",7816371102,"Parcel Post with Signature",12022024,0.0880624731131741
"11525",7816371289,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11526",7816371289,"AP Security Mgt Charge",12022024,NA
"11527",7816371289,"Express Post with Signature",12022024,0.0878504672897196
"11528",7816374149,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11529",7816374149,"Parcel Post with Signature",12022024,0.088455609848904
"11530",7816374169,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11531",7816374169,"AP Security Mgt Charge",12022024,NA
"11532",7816374169,"Express Post with Signature",12022024,0.0880702079524667
"11533",7816374169,"Parcel Post with Signature",12022024,0.0882842318659849
"11534",7816374170,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11535",7816374170,"Parcel Post with Signature",12022024,0.0883854857732567
"11536",7816374172,"PACK AND TRACK INTERNATIONAL",12022024,0
"11537",7816374864,"Express Courier International (eParcel)",12022024,0
"11538",7816375655,"PACK AND TRACK INTERNATIONAL",12022024,0
"11539",7816375658,"PACK AND TRACK INTERNATIONAL",12022024,0
"11540",7816375670,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11541",7816375670,"Parcel Post with Signature",12022024,0.0880503144654088
"11542",7816376085,"PACK AND TRACK INTERNATIONAL",12022024,0
"11543",7816376087,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11544",7816376087,"Parcel Post with Signature",12022024,0.0880492234827624
"11545",7816376108,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11546",7816376108,"Parcel Post with Signature",12022024,0.0880170912815949
"11547",7816376154,"PACK AND TRACK INTERNATIONAL",12022024,0
"11548",7816376156,"PACK AND TRACK INTERNATIONAL",12022024,0
"11549",7816376184,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11550",7816376184,"Parcel Post with Signature",12022024,0.0882080630349222
"11551",7816376186,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11552",7816376186,"Parcel Post with Signature",12022024,0.0877005347593583
"11553",7816376187,"PACK AND TRACK INTERNATIONAL",12022024,0
"11554",7816376189,"PACK AND TRACK INTERNATIONAL",12022024,0
"11555",7816376192,"PACK AND TRACK INTERNATIONAL",12022024,0
"11556",7816376195,"PACK AND TRACK INTERNATIONAL",12022024,0
"11557",7816376197,"PACK AND TRACK INTERNATIONAL",12022024,0
"11558",7816376516,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11559",7816376516,"Parcel Post with Signature",12022024,0.0882097743408984
"11560",7816376555,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11561",7816376555,"AP Security Mgt Charge",12022024,NA
"11562",7816376555,"Express Post with Signature",12022024,0.0884244372990354
"11563",7816376555,"Parcel Post with Signature",12022024,0.0880514911704307
"11564",7816376569,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11565",7816376569,"AP Security Mgt Charge",12022024,NA
"11566",7816376569,"Express Post with Signature",12022024,0.0882874009385793
"11567",7816376569,"Parcel Post with Signature",12022024,0.087999630035417
"11568",7816376838,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11569",7816376838,"Parcel Post with Signature",12022024,0.0876957523231161
"11570",7816382949,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11571",7816382949,"Parcel Post with Signature",12022024,0.0884296036952899
"11572",7816383880,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11573",7816383880,"AP Security Mgt Charge",12022024,NA
"11574",7816383880,"Express Post with Signature",12022024,0.088102844156258
"11575",7816383880,"Parcel Post with Signature",12022024,0.0881088096417294
"11576",7816384071,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11577",7816384071,"Parcel Post with Signature",12022024,0.088364434687157
"11578",7816384073,"PACK AND TRACK INTERNATIONAL",12022024,0
"11579",7816384075,"PACK AND TRACK INTERNATIONAL",12022024,0
"11580",7816384077,"PACK AND TRACK INTERNATIONAL",12022024,0
"11581",7816384342,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11582",7816384342,"AP Security Mgt Charge",12022024,NA
"11583",7816384342,"Express Post with Signature",12022024,0.0883366711870951
"11584",7816384342,"Parcel Post with Signature",12022024,0.0880711086176467
"11585",7816389685,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11586",7816389685,"eParcel Post Return",12022024,0.0878378378378378
"11587",7816389686,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11588",7816389686,"eParcel Post Return",12022024,0.0878378378378378
"11589",7816389687,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11590",7816389687,"eParcel Post Return",12022024,0.0878378378378378
"11591",7816389688,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11592",7816389688,"eParcel Post Return",12022024,0.0878378378378378
"11593",7816389689,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11594",7816389689,"eParcel Post Return",12022024,0.0878378378378378
"11595",7816389690,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11596",7816389690,"eParcel Post Return",12022024,0.0878378378378378
"11597",7816389691,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11598",7816389691,"eParcel Post Return",12022024,0.0878378378378378
"11599",7816389692,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11600",7816389692,"eParcel Post Return",12022024,0.0878378378378378
"11601",7816389693,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11602",7816389693,"eParcel Post Return",12022024,0.088495575221239
"11603",7816389694,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11604",7816389694,"eParcel Post Return",12022024,0.088495575221239
"11605",7816389695,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11606",7816389695,"eParcel Post Return",12022024,0.088495575221239
"11607",7816389696,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11608",7816389696,"eParcel Post Return",12022024,0.088495575221239
"11609",7816389697,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11610",7816389697,"eParcel Post Return",12022024,0.088495575221239
"11611",7816389698,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11612",7816389698,"eParcel Post Return",12022024,0.088495575221239
"11613",7816389699,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11614",7816389699,"eParcel Post Return",12022024,0.088495575221239
"11615",7816390693,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11616",7816390693,"Parcel Post with Signature",12022024,0.0881795166872335
"11617",7816390695,"PACK AND TRACK INTERNATIONAL",12022024,0
"11618",7816395248,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11619",7816395248,"AP Security Mgt Charge",12022024,NA
"11620",7816395248,"Express Post with Signature",12022024,0.088145896656535
"11621",7816395248,"Parcel Post with Signature",12022024,0.0876019226498303
"11622",7816395251,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11623",7816395251,"AP Security Mgt Charge",12022024,NA
"11624",7816395251,"Express Post with Signature",12022024,0.0885009030704395
"11625",7816395251,"Parcel Post with Signature",12022024,0.0883234392185145
"11626",7816396500,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11627",7816396500,"AP Security Mgt Charge",12022024,NA
"11628",7816396500,"Express Post with Signature",12022024,0.0882642425301361
"11629",7816396500,"Parcel Post with Signature",12022024,0.088456107125429
"11630",7816401621,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11631",7816401621,"AP Security Mgt Charge",12022024,NA
"11632",7816401621,"Express Post with Signature",12022024,0.088077558773456
"11633",7816401621,"Parcel Post with Signature",12022024,0.0879763138897387
"11634",7816401623,"PACK AND TRACK INTERNATIONAL",12022024,0
"11635",7816401625,"Express Courier International (eParcel)",12022024,0
"11636",7816401629,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11637",7816401629,"AP Security Mgt Charge",12022024,NA
"11638",7816401629,"Express Post with Signature",12022024,0.0882116066996584
"11639",7816401629,"Parcel Post with Signature",12022024,0.0879128608128672
"11640",7816403230,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11641",7816403230,"eParcel Post Return",12022024,0.0885416666666667
"11642",7816403638,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11643",7816403638,"Parcel Post with Signature",12022024,0.0882016036655212
"11644",7816403863,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11645",7816403863,"AP Security Mgt Charge",12022024,NA
"11646",7816403863,"Express Post with Signature",12022024,0.0881422397136303
"11647",7816403863,"Parcel Post with Signature",12022024,0.0880196653778356
"11648",7816403954,"Express Courier International (eParcel)",12022024,0
"11649",7816403957,"Express Courier International (eParcel)",12022024,0
"11650",7816403962,"Express Courier International (eParcel)",12022024,0
"11651",7816403965,"Express Courier International (eParcel)",12022024,0
"11652",7816403969,"Express Courier International (eParcel)",12022024,0
"11653",7816403975,"Express Courier International (eParcel)",12022024,0
"11654",7816403978,"Express Courier International (eParcel)",12022024,0
"11655",7816403983,"Express Courier International (eParcel)",12022024,0
"11656",7816403988,"Express Courier International (eParcel)",12022024,0
"11657",7816404452,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11658",7816404452,"Parcel Post with Signature",12022024,0.0880681818181818
"11659",7816404510,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11660",7816404510,"Parcel Post with Signature",12022024,0.0888157894736842
"11661",7816404889,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11662",7816404889,"AP Security Mgt Charge",12022024,NA
"11663",7816404889,"Express Post with Signature",12022024,0.0878754171301446
"11664",7816404889,"Parcel Post with Signature",12022024,0.0879017013232514
"11665",7816405328,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11666",7816405328,"Parcel Post with Signature",12022024,0.0880361173814898
"11667",7816405490,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11668",7816405490,"Parcel Post with Signature",12022024,0.08854682382512
"11669",7816405494,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11670",7816405494,"Parcel Post with Signature",12022024,0.0884117380665646
"11671",7816407604,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11672",7816407604,"Parcel Post with Signature",12022024,0.0882270068786248
"11673",7816408830,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11674",7816408830,"Parcel Post with Signature",12022024,0.0878612716763006
"11675",7816408835,"Express Courier International (eParcel)",12022024,0
"11676",7816408918,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11677",7816408918,"AP Security Mgt Charge",12022024,NA
"11678",7816408918,"Express Post with Signature",12022024,0.0881136449935007
"11679",7816408918,"Parcel Post with Signature",12022024,0.088249878991213
"11680",7816410252,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11681",7816410252,"eParcel Call For Return",12022024,Inf
"11682",7816410254,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11683",7816410254,"eParcel Call For Return",12022024,Inf
"11684",7816410257,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11685",7816410257,"eParcel Call For Return",12022024,0.0878378378378378
"11686",7816410258,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11687",7816410258,"eParcel Call For Return",12022024,0.088495575221239
"11688",7816410702,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11689",7816410702,"Parcel Post with Signature",12022024,0.0880347545364707
"11690",7816410725,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11691",7816410725,"AP Security Mgt Charge",12022024,NA
"11692",7816410725,"Express Post with Signature",12022024,0.0881750243452371
"11693",7816410725,"Parcel Post with Signature",12022024,0.088270318285822
"11694",7816410727,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11695",7816410727,"AP Security Mgt Charge",12022024,NA
"11696",7816410727,"Express Post with Signature",12022024,0.0880553556238958
"11697",7816410727,"Parcel Post with Signature",12022024,0.0882316683772459
"11698",7816411086,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11699",7816411086,"AP Security Mgt Charge",12022024,NA
"11700",7816411086,"Express Post with Signature",12022024,0.0882440921328148
"11701",7816411086,"Parcel Post with Signature",12022024,0.0881791777851465
"11702",7816411087,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11703",7816411087,"Parcel Post with Signature",12022024,0.0882517942443028
"11704",7816411171,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11705",7816411171,"AP Security Mgt Charge",12022024,NA
"11706",7816411171,"Express Post with Signature",12022024,0.0881128908162551
"11707",7816411171,"Parcel Post with Signature",12022024,0.0882000498236843
"11708",7816411173,"Express Courier International (eParcel)",12022024,0
"11709",7816411799,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11710",7816411799,"Parcel Post with Signature",12022024,0.0879481493698878
"11711",7816412045,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11712",7816412045,"Parcel Post with Signature",12022024,0.0879886007842385
"11713",7816412048,"PACK AND TRACK INTERNATIONAL",12022024,0
"11714",7816412522,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11715",7816412522,"Parcel Post with Signature",12022024,0.0875160875160875
"11716",7816412792,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11717",7816412792,"Parcel Post with Signature",12022024,0.0883167695198649
"11718",7816412803,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11719",7816412803,"AP Security Mgt Charge",12022024,NA
"11720",7816412803,"Express Post with Signature",12022024,0.0880466472303207
"11721",7816413001,"PACK AND TRACK INTERNATIONAL",12022024,0
"11722",7816413048,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11723",7816413048,"Parcel Post with Signature",12022024,0.0884252052573199
"11724",7816413642,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11725",7816413642,"Parcel Post with Signature",12022024,0.0881593857964413
"11726",7816413647,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11727",7816413647,"Parcel Post with Signature",12022024,0.0880883573840001
"11728",7816413738,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11729",7816413738,"Parcel Post with Signature",12022024,0.088169199093455
"11730",7816413739,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11731",7816413739,"Parcel Post with Signature",12022024,0.0878430660316142
"11732",7816414003,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11733",7816414003,"AP Security Mgt Charge",12022024,NA
"11734",7816414003,"Express Post with Signature",12022024,0.087843137254902
"11735",7816414003,"Parcel Post with Signature",12022024,0.0882309298346168
"11736",7816414007,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11737",7816414007,"eParcel Post Return",12022024,0.111486486486486
"11738",7816414043,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11739",7816414043,"AP Security Mgt Charge",12022024,NA
"11740",7816414043,"Express Post with Signature",12022024,0.0885496183206107
"11741",7816414279,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11742",7816414279,"eParcel Post Return",12022024,0.106418918918919
"11743",7816414281,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11744",7816414281,"eParcel Post Return",12022024,0.088495575221239
"11745",7816415019,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11746",7816415019,"eParcel Post Return",12022024,0.0878378378378378
"11747",7816415020,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11748",7816415020,"eParcel Post Return",12022024,0.088495575221239
"11749",7816415022,"AP Parcels Domestic Fuel Surcharge",12022024,0
"11750",7816415022,"eParcel Post Return",12022024,0.088495575221239
"11751",7816415039,"AP Parcels Domestic Fuel Surcharge",12022024,NA
"11752",7816415039,"AP Security Mgt Charge",12022024,NA
"11753",7816415039,"Express Post with Signature",12022024,0.0879904875148633
"11754",7816415039,"Parcel Post with Signature",12022024,0.0881131532949756
"11755",7816415183,"PACK AND TRACK INTERNATIONAL",12022024,0
"11756",7816415189,"PACK AND TRACK INTERNATIONAL",12022024,0
